anomaly_label,anomaly_score,is_anomaly,calculated_RUL_tons,RUL_Class
1,0.1254833239425419,0,38354,Medium
1,0.1786785670768864,0,38350,Medium
1,0.19278861794777497,0,38341,Healthy
1,0.08246618709905712,0,38340,Medium
1,0.14550461864286046,0,38331,Medium
1,0.1440802967790692,0,38329,Healthy
1,0.07498079956523418,0,38320,Medium
1,0.18696039255561148,0,38313,Healthy
1,0.030374147042938837,0,38313,Healthy
1,0.17761992259164527,0,38290,Healthy
1,0.12587960304061258,0,38280,Healthy
1,0.12795500709791502,0,38280,Healthy
1,0.12046551314470494,0,38280,Healthy
1,0.12248114237261676,0,38280,Healthy
1,0.16100711352988745,0,38269,Medium
1,0.14031808220126196,0,38265,Low
1,0.11670615089236025,0,38261,Medium
1,0.13567288586022347,0,38249,Low
1,0.12904405993305507,0,38249,Low
1,0.1380154610377915,0,38249,Low
1,0.044284265773415155,0,38240,Healthy
1,0.12494223827480727,0,38237,Low
1,0.18920004336509655,0,38230,Medium
1,0.1806181807866652,0,38228,Medium
1,0.06291939040130273,0,38223,Medium
1,0.06231600769326895,0,38218,Healthy
1,0.19184296293669972,0,38207,Medium
1,0.16382788474590737,0,38201,Low
1,0.13964395778060545,0,38199,Low
1,0.14585881168796044,0,38191,Medium
1,0.15177634471992246,0,38190,Healthy
1,0.12314775263601418,0,38183,Healthy
1,0.1377814313752529,0,38183,Medium
1,0.05396920893119839,0,38180,Medium
1,0.1927352232528694,0,38178,Healthy
1,0.09000763646639243,0,38174,Medium
1,0.10528229383638932,0,38173,Healthy
1,0.09330975588200302,0,38166,Healthy
1,0.09425624626932494,0,38157,Medium
1,0.17778636420496907,0,38153,Healthy
1,0.17235270258674623,0,38121,Healthy
1,0.14691231153858653,0,38117,Healthy
1,0.14761698406190193,0,38117,Healthy
1,0.13986459860953188,0,38117,Healthy
1,0.14163945168217623,0,38117,Healthy
1,0.11867176004798041,0,38099,Medium
1,0.12346819445081647,0,38095,Medium
1,0.17300756553484448,0,38092,Low
1,0.15698416645456997,0,38083,Low
1,0.16938029328493331,0,38083,Low
1,0.16408391257121346,0,38083,Low
1,0.06982456061794168,0,38074,Healthy
1,0.15740785251917716,0,38068,Low
1,0.18953378590941972,0,38061,Medium
1,0.15008605261348829,0,38059,Medium
1,0.13170409584748682,0,38056,Medium
1,0.016110649220682505,0,38050,Healthy
1,0.18535665106394833,0,38047,Medium
1,0.14557637650624977,0,38036,Low
1,0.1486997713060032,0,38035,Low
1,0.11347210356590437,0,38030,Medium
1,0.15375894532415502,0,38024,Healthy
1,0.14629598417662293,0,38024,Medium
1,0.11565432110068358,0,38021,Healthy
1,0.11788803042752666,0,38020,Healthy
1,0.04924732532283271,0,38010,Medium
1,0.17963772108762438,0,38008,Medium
1,0.08968005512906391,0,38007,Medium
1,0.13697148505148937,0,38000,Healthy
1,0.10322603770046168,0,37991,Medium
1,0.18481839900190888,0,37990,Healthy
1,0.15373989931079418,0,37961,Healthy
1,0.11467828846369205,0,37956,Healthy
1,0.1137751597177506,0,37956,Healthy
1,0.10485398080691216,0,37956,Healthy
1,0.10765975147002305,0,37956,Healthy
1,0.15677628113638187,0,37936,Medium
1,0.1813358977308716,0,37926,Low
1,0.07773231499098537,0,37918,Medium
1,0.16354212170523363,0,37917,Low
1,0.17634388797928957,0,37917,Low
1,0.17079649330072416,0,37917,Low
1,0.14316797937825065,0,37914,Low
1,0.05062597866749152,0,37908,Healthy
1,0.18416170297700135,0,37904,Medium
1,0.16353768788965556,0,37899,Medium
1,0.17616006970928205,0,37887,Medium
1,0.16334796109482658,0,37884,Medium
1,0.010618941043938235,0,37882,Healthy
1,0.12184199251485273,0,37870,Low
1,0.12114899439508886,0,37867,Medium
1,0.15458040632927822,0,37867,Medium
1,0.14929508374920358,0,37865,Low
1,0.14714981673662325,0,37863,Healthy
1,0.1647321164777672,0,37858,Healthy
1,0.05202256108425751,0,37853,Healthy
1,0.05954316313152713,0,37847,Medium
1,0.19511813776780484,0,37845,Medium
1,0.1632110105324337,0,37844,Medium
1,0.1753734981137528,0,37833,Healthy
1,0.13988752461604936,0,37833,Healthy
1,0.09594793574781446,0,37826,Medium
1,0.173355450690181,0,37801,Healthy
1,0.12194108823581634,0,37793,Healthy
1,0.12237126916912477,0,37793,Healthy
1,0.11236139960428582,0,37793,Healthy
1,0.11473045366958295,0,37793,Healthy
1,0.13955639130232972,0,37767,Medium
1,0.1073056077755854,0,37760,Low
1,0.16540696591642928,0,37760,Low
1,0.14687845085640844,0,37754,Medium
1,0.1677639093442373,0,37754,Low
1,0.17913398877891784,0,37754,Low
1,0.17434362052382912,0,37754,Low
1,0.1694994076764429,0,37736,Medium
1,0.014783200837525046,0,37735,Healthy
1,0.1884574433684042,0,37734,Medium
1,0.10381102959895566,0,37723,Medium
1,0.1706209311218368,0,37721,Healthy
1,0.17374487049882437,0,37717,Medium
1,0.00326186057929434,0,37714,Healthy
1,0.1323941812067257,0,37704,Medium
1,0.11886145559981903,0,37704,Low
1,0.17545819726322198,0,37704,Medium
1,0.16091297328737142,0,37699,Low
1,0.15028984902142778,0,37695,Healthy
1,0.19711226252703873,0,37692,Healthy
1,0.18879411172058286,0,37685,Medium
1,0.13150606252864933,0,37683,Healthy
1,0.06690333855277619,0,37681,Medium
1,0.07719906911489782,0,37679,Healthy
1,0.09962963619823173,0,37675,Medium
1,0.18519090409060912,0,37670,Healthy
1,0.10029352200925651,0,37656,Medium
1,0.14479144271333944,0,37647,Healthy
1,0.1338046956717865,0,37630,Healthy
1,0.13340511518497483,0,37630,Healthy
1,0.12460820234963021,0,37630,Healthy
1,0.1269677786472494,0,37630,Healthy
1,0.1704453443766012,0,37603,Low
1,0.14882569591495132,0,37601,Medium
1,0.18972027568723676,0,37600,Low
1,0.1737517503870984,0,37591,Medium
1,0.19361938574313448,0,37590,Low
1,0.1868875004181833,0,37590,Low
1,0.18161079270981528,0,37590,Low
1,0.14780006319944677,0,37582,Medium
1,0.14988303631076988,0,37572,Healthy
1,0.18460247789545375,0,37568,Medium
1,0.11348730242132776,0,37566,Medium
1,0.15165338718726146,0,37552,Healthy
1,0.1580967612892587,0,37551,Medium
1,0.04286495041664895,0,37550,Healthy
1,0.1142076826433952,0,37544,Low
1,0.11824035463641841,0,37540,Medium
1,0.18013375817120147,0,37538,Medium
1,0.10843405325799504,0,37536,Low
1,0.17834896667449707,0,37533,Healthy
1,0.13845893977276053,0,37520,Healthy
1,0.1687736581594036,0,37519,Healthy
1,0.18936575071075085,0,37519,Medium
1,0.12803132868808564,0,37516,Healthy
1,0.13586684534184518,0,37509,Medium
1,0.08810444426133957,0,37508,Medium
1,0.11206428356231984,0,37501,Healthy
1,0.08851870710472143,0,37486,Medium
1,0.16183371245540157,0,37477,Healthy
1,0.11903775358796742,0,37466,Healthy
1,0.11943993610124931,0,37466,Healthy
1,0.10998764115878301,0,37466,Healthy
1,0.11231949821189047,0,37466,Healthy
1,0.17445065463282622,0,37446,Low
1,0.12056070898025323,0,37434,Medium
1,0.1369967243597105,0,37432,Low
1,0.12893573046746165,0,37432,Low
1,0.11822203596448816,0,37432,Low
1,0.1819710427438968,0,37427,Low
1,0.14747616343504377,0,37425,Medium
1,0.04285417876518516,0,37415,Healthy
1,0.13498302458506622,0,37415,Medium
1,0.16383042017418464,0,37403,Medium
1,0.18845857355934392,0,37399,Medium
1,0.1818275272029814,0,37391,Medium
1,0.15369545276076862,0,37388,Healthy
1,0.15314926522969313,0,37381,Medium
1,0.10264879027340634,0,37380,Low
1,0.15633656690237974,0,37379,Healthy
1,0.08261065941325596,0,37377,Healthy
1,0.05530783308089904,0,37374,Medium
1,0.15131075934214977,0,37369,Low
1,0.13859297303133683,0,37357,Healthy
1,0.18597579817226229,0,37356,Medium
1,0.1303086344437166,0,37353,Healthy
1,0.18377281288878483,0,37353,Healthy
1,0.1088622272973136,0,37345,Medium
1,0.15155899023221342,0,37342,Medium
1,0.18427880824994491,0,37337,Healthy
1,0.05402251963543181,0,37325,Medium
1,0.13552469975849502,0,37311,Healthy
1,0.05625636115437077,0,37300,Healthy
1,0.06160111395050505,0,37300,Healthy
1,0.05136282598061337,0,37300,Healthy
1,0.053268388686309565,0,37300,Healthy
1,0.1896593323654106,0,37280,Low
1,0.12221004666043078,0,37268,Medium
1,0.1655399641726535,0,37266,Low
1,0.15555928505446476,0,37266,Low
1,0.17336227494940737,0,37266,Low
1,0.19878840499977363,0,37264,Low
1,0.17479333048622814,0,37262,Medium
1,0.17404723369796443,0,37249,Medium
1,0.1786785670768864,0,37236,Medium
1,0.1821644532860467,0,37229,Medium
-1,-0.002734622584997237,1,37226,Healthy
1,0.12810699284606775,0,37225,Healthy
1,0.17425309251377574,0,37219,Medium
1,0.12593961390906472,0,37217,Healthy
1,0.18578130651923558,0,37211,Medium
1,0.08571344565307537,0,37208,Low
1,0.09441176437560478,0,37207,Healthy
1,0.15664534016772386,0,37203,Low
1,0.08163341698346094,0,37196,Medium
1,0.19018519909121562,0,37189,Medium
1,0.1850513643495274,0,37187,Healthy
1,0.10741962207403544,0,37186,Healthy
1,0.10054971117356354,0,37185,Healthy
1,0.07681538310000513,0,37183,Medium
1,0.1548027294567796,0,37179,Medium
1,0.17666218782070936,0,37174,Healthy
1,0.1464515575924079,0,37162,Medium
1,0.08389461877014537,0,37148,Healthy
1,0.08137189612417073,0,37122,Healthy
1,0.08232818834115085,0,37122,Healthy
1,0.07590517901923233,0,37122,Healthy
1,0.07845928911419459,0,37122,Healthy
1,0.18998577615944923,0,37117,Low
1,0.17144715129706295,0,37103,Low
1,0.16156804179859902,0,37103,Low
1,0.18007330730715176,0,37103,Low
1,0.18067673669672984,0,37102,Low
1,0.137311622176792,0,37099,Medium
1,0.12792563647888622,0,37092,Medium
1,0.17600932766531596,0,37092,Medium
1,0.1377814313752529,0,37069,Medium
1,0.13183180483210322,0,37068,Healthy
1,0.14997472100614845,0,37066,Medium
1,0.1383651328342349,0,37063,Healthy
1,0.16071315285583998,0,37058,Medium
1,0.19151769891513426,0,37055,Medium
1,0.11223341874899218,0,37051,Healthy
1,0.0910365549323292,0,37049,Low
1,0.14227745009977472,0,37045,Low
1,0.15257634164200357,0,37037,Medium
-1,-0.031916660796755814,1,37032,Medium
1,0.181876297135872,0,37029,Medium
-1,-0.007116340523631859,1,37027,Medium
1,0.17522242678621902,0,37026,Healthy
1,0.09416257854638199,0,37023,Medium
1,0.1894089681444336,0,37018,Healthy
1,0.13928419349082943,0,37010,Medium
1,0.1799778959433031,0,37008,Healthy
1,0.14323138592568196,0,36996,Medium
1,0.12479071748671139,0,36987,Healthy
1,0.1727225259125535,0,36960,Low
-1,-0.033706088845412374,1,36958,Healthy
-1,-0.039663003803963925,1,36958,Healthy
-1,-0.03508109946674309,1,36958,Healthy
-1,-0.03466614580894167,1,36958,Healthy
1,0.1680112763682382,0,36943,Low
1,0.15770983611994688,0,36943,Low
1,0.177435908319255,0,36943,Low
1,0.1965082092683449,0,36935,Low
1,0.14410858773477098,0,36933,Medium
1,0.18728688927482423,0,36928,Medium
1,0.16433706612984283,0,36923,Medium
1,0.14629598417662293,0,36911,Medium
1,0.16330352045109364,0,36908,Healthy
1,0.17597491946078153,0,36900,Healthy
1,0.17732653972678608,0,36897,Medium
1,0.13712960907159705,0,36894,Medium
1,0.17398389970198064,0,36893,Medium
1,0.10793905546368232,0,36887,Healthy
1,0.14441617094337028,0,36886,Low
1,0.11341906422567599,0,36878,Low
1,0.14541282866471045,0,36871,Medium
1,0.18410846030578742,0,36869,Medium
1,0.02797761089352757,0,36866,Medium
1,0.11511878372937634,0,36866,Medium
1,0.16841861683288706,0,36863,Healthy
1,0.08991896580636666,0,36860,Medium
1,0.1570797885252176,0,36851,Healthy
1,0.1317751171381389,0,36847,Medium
1,0.14927210724560025,0,36839,Healthy
1,0.17666530076610287,0,36827,Medium
1,0.13116545964530207,0,36821,Healthy
1,0.18478012816252493,0,36799,Low
1,0.023957029050098777,0,36792,Healthy
1,0.010468096126483695,0,36792,Healthy
1,0.02259760582367698,0,36792,Healthy
1,0.023957029050098777,0,36792,Healthy
1,0.10734828363191273,0,36789,Low
1,0.09591034611221827,0,36789,Low
1,0.1185072358549602,0,36789,Low
1,0.19639567337458924,0,36775,Low
1,0.14206593147858793,0,36769,Medium
1,0.1846469937040104,0,36757,Medium
1,0.1762669324830194,0,36756,Medium
1,0.15458040632927822,0,36754,Medium
1,0.16287504786713003,0,36745,Healthy
1,0.1730249531393253,0,36740,Medium
1,0.1803154852706355,0,36733,Healthy
1,0.15428084276466592,0,36731,Medium
1,0.18123204504595913,0,36724,Medium
1,0.0974282572686514,0,36724,Healthy
1,0.147247659032754,0,36722,Low
1,0.14488456703250657,0,36714,Medium
1,0.12584774176131763,0,36712,Low
1,0.14302302413917917,0,36703,Medium
1,0.18021545914807136,0,36703,Medium
1,0.02827214874825612,0,36702,Medium
1,0.17927288207976977,0,36700,Healthy
1,0.13377326145927443,0,36698,Medium
1,0.17768451690141557,0,36688,Healthy
1,0.10645572802611397,0,36674,Medium
1,0.17583116938960475,0,36667,Healthy
1,0.17503810790622298,0,36660,Medium
1,0.050924199951732585,0,36655,Healthy
1,0.18847586580412728,0,36636,Low
1,0.025302622392683882,0,36628,Healthy
1,0.01466651790455642,0,36628,Healthy
1,0.02371679003669669,0,36628,Healthy
1,0.025529404646330578,0,36628,Healthy
1,0.14265979393542744,0,36626,Low
1,0.13395626119449888,0,36626,Low
1,0.15291354351571845,0,36626,Low
1,0.20088737656740063,0,36612,Low
1,0.11283982698824468,0,36597,Medium
1,0.18432948474736488,0,36594,Medium
1,0.17545819726322198,0,36591,Medium
1,0.18115013830163573,0,36586,Medium
1,0.18670043288968713,0,36574,Medium
1,0.13372297658440474,0,36573,Healthy
1,0.1613230979545235,0,36567,Medium
1,0.17698588839474377,0,36567,Healthy
1,0.10887366543957522,0,36561,Healthy
1,0.1893663370236211,0,36557,Medium
1,0.15041593041179024,0,36557,Medium
1,0.11777820216589141,0,36556,Low
1,0.12858111800973399,0,36552,Low
1,0.16847760895339803,0,36546,Medium
1,0.16194750264161895,0,36540,Healthy
1,0.14472399255885726,0,36539,Medium
1,0.03790197241299831,0,36536,Medium
1,0.12437964589706241,0,36535,Medium
1,0.17250656589952712,0,36518,Healthy
1,0.144515963494804,0,36508,Medium
1,0.1539898552596155,0,36500,Healthy
1,0.16891526732157391,0,36500,Medium
1,0.1056926409835518,0,36491,Healthy
1,0.18589686758608842,0,36473,Low
1,0.12430302886263384,0,36469,Low
1,0.11526111194487121,0,36469,Low
1,0.13515498184698005,0,36469,Low
1,0.03396814588543717,0,36462,Healthy
1,0.022564619122308893,0,36462,Healthy
1,0.03170936035110683,0,36462,Healthy
1,0.033494728289694686,0,36462,Healthy
1,0.19827977688536447,0,36446,Low
1,0.11789049099191612,0,36431,Medium
1,0.15700053686523174,0,36430,Medium
1,0.1866745717563803,0,36426,Medium
1,0.18013375817120147,0,36424,Medium
1,0.14279266104173632,0,36412,Healthy
1,0.190099872033754,0,36405,Medium
1,0.12082140722752888,0,36398,Medium
1,0.10949937209056004,0,36398,Healthy
1,0.18832925836784253,0,36397,Medium
1,0.18806893737431746,0,36396,Low
1,0.11994394553490362,0,36394,Healthy
1,0.15011576827955214,0,36391,Medium
1,0.06880703905950658,0,36389,Low
1,0.1830481397167893,0,36380,Medium
1,0.10875105014839465,0,36373,Healthy
-1,-0.017684778671670953,1,36373,Medium
1,0.1819336740959317,0,36373,Medium
1,0.14757115796127684,0,36372,Medium
1,0.15393379694064663,0,36358,Healthy
1,0.14944083585146306,0,36345,Medium
1,0.19876188332676764,0,36337,Healthy
1,0.12975848969914172,0,36328,Healthy
1,0.1651431377538286,0,36328,Medium
1,0.15653147831632425,0,36308,Low
1,0.14742792516577607,0,36308,Low
1,0.13945079885077932,0,36308,Low
1,0.1877693839049676,0,36307,Low
-1,-0.02053779810868095,1,36299,Healthy
-1,-0.029544433841307893,1,36299,Healthy
-1,-0.02139440038486129,1,36299,Healthy
-1,-0.02139440038486129,1,36299,Healthy
1,0.20151299207721363,0,36282,Low
1,0.13302531427107667,0,36268,Medium
1,0.15314926522969313,0,36267,Medium
1,0.15214526062730788,0,36264,Medium
1,0.12912701491037482,0,36259,Healthy
1,0.18463850903516416,0,36257,Medium
1,0.17322370891232308,0,36239,Medium
1,0.15733009309029689,0,36235,Medium
1,0.1463242609933808,0,36235,Healthy
1,0.1934904939789464,0,36234,Medium
1,0.1801717305235782,0,36232,Low
1,0.11678665987426029,0,36231,Healthy
1,0.13829508092368964,0,36224,Medium
1,0.16843024582938193,0,36223,Medium
1,0.11457465854873539,0,36220,Low
1,0.16403692557703714,0,36207,Healthy
1,0.031905035310056395,0,36207,Medium
1,0.18362929701904118,0,36207,Medium
1,0.0728657801538119,0,36207,Medium
1,0.1732296133175582,0,36198,Healthy
1,0.1289034610818709,0,36179,Medium
1,0.1953792234714295,0,36171,Healthy
1,0.13951416360444263,0,36165,Healthy
1,0.1911771287829208,0,36165,Medium
1,0.19270490884996694,0,36144,Low
1,0.13869618915797777,0,36142,Low
1,0.15737095298646903,0,36142,Low
1,0.1468984784772443,0,36142,Low
1,0.029153704527590363,0,36133,Healthy
1,0.017793508310086414,0,36133,Healthy
1,0.02732693983634249,0,36133,Healthy
1,0.027497204916704487,0,36133,Healthy
1,0.19529654313101286,0,36119,Low
1,0.18578130651923558,0,36098,Medium
1,0.15578634325064372,0,36098,Medium
1,0.128689827762969,0,36098,Healthy
1,0.18947035911210458,0,36096,Medium
1,0.0375990433130573,0,36095,Medium
1,0.015143830818524995,0,36073,Medium
1,0.19064712749772106,0,36069,Low
1,0.1564928204938229,0,36068,Healthy
1,0.19154089070115826,0,36068,Medium
1,0.1417000262791957,0,36066,Medium
1,0.11881189300087325,0,36064,Medium
1,0.1225386024141712,0,36062,Healthy
1,0.11684441433747311,0,36060,Low
1,0.18652383014340806,0,36059,Medium
1,0.1371147247758912,0,36053,Healthy
1,0.11646437876918786,0,36051,Medium
1,0.1695374170724933,0,36046,Medium
1,0.14479144271333944,0,36044,Healthy
1,0.04453951101078857,0,36041,Medium
1,0.12338892881901864,0,36012,Medium
1,0.19441823207410713,0,36011,Healthy
1,0.17668167664734868,0,36008,Medium
1,0.13648931716582036,0,35999,Healthy
1,0.12803317021180916,0,35985,Low
1,0.1470629123403745,0,35985,Low
1,0.13655401884156587,0,35985,Low
1,0.1968845626709172,0,35981,Low
1,0.041010757198300274,0,35967,Healthy
1,0.027430426232303518,0,35967,Healthy
1,0.037887019062101124,0,35967,Healthy
1,0.039724234677054104,0,35967,Healthy
1,0.17725137525832996,0,35953,Low
1,0.16071315285583998,0,35944,Medium
1,0.10599259899765817,0,35931,Healthy
1,0.17871625913583306,0,35930,Medium
1,0.12716833209101497,0,35929,Medium
1,0.10321865909681549,0,35929,Medium
1,0.142469803922872,0,35911,Healthy
1,0.1735951790467798,0,35909,Low
-1,-0.060677141157484904,1,35909,Medium
1,0.1941972375887827,0,35904,Medium
1,0.12136478671068407,0,35899,Low
1,0.15044972744805651,0,35899,Medium
1,0.13077798857822587,0,35898,Healthy
1,0.18026054162805893,0,35896,Medium
1,0.04855434000355707,0,35894,Medium
1,0.15989641929069814,0,35892,Healthy
1,0.12706899850466297,0,35892,Medium
1,0.18157958158464788,0,35882,Medium
1,0.03230967516507399,0,35875,Medium
1,0.16183371245540157,0,35875,Healthy
1,0.11801868603458304,0,35852,Medium
1,0.17306964478678727,0,35848,Healthy
1,0.17976779665332626,0,35838,Medium
1,0.03088546412816484,0,35835,Healthy
1,0.14960920919202908,0,35822,Low
1,0.1391995954801709,0,35822,Low
1,0.15852518044249708,0,35822,Low
1,0.19103645529004892,0,35814,Low
1,0.028933983435342037,0,35801,Healthy
1,0.01734614017714109,0,35801,Healthy
1,0.02684005614259477,0,35801,Healthy
1,0.028137032454305877,0,35801,Healthy
1,0.14760799716220868,0,35799,Low
1,0.17732653972678608,0,35784,Medium
1,0.10874336704088583,0,35772,Medium
1,0.11386106874554613,0,35770,Healthy
1,0.1848682202226582,0,35766,Medium
1,0.09468642827987478,0,35765,Medium
-1,-0.02082690711500068,1,35749,Medium
1,0.1148168948086073,0,35743,Low
1,0.18849406217574222,0,35741,Medium
1,0.139065237753841,0,35739,Healthy
1,0.12059213315394529,0,35738,Healthy
1,0.12172673164939285,0,35733,Medium
1,0.12636136107215384,0,35731,Medium
1,0.1614567947282467,0,35730,Medium
1,0.09200814773424032,0,35726,Low
1,0.17984605017788935,0,35722,Medium
1,0.1340456357594585,0,35720,Healthy
1,0.14530978139533302,0,35719,Medium
1,0.01846949130372033,0,35711,Healthy
1,0.014659688036541052,0,35711,Medium
1,0.1839332656854465,0,35691,Healthy
1,0.10760184101423131,0,35689,Low
1,0.05242576943510646,0,35669,Healthy
1,0.12790496969301657,0,35660,Low
1,0.11843750645339068,0,35659,Low
1,0.10250246614505026,0,35659,Low
1,0.13192482004683725,0,35659,Low
1,0.17651510709005874,0,35654,Low
1,0.03550653404656601,0,35635,Healthy
1,0.02310572767978436,0,35635,Healthy
1,0.03406548971171264,0,35635,Healthy
1,0.03406548971171264,0,35635,Healthy
1,0.1673777150503608,0,35630,Low
1,0.1730249531393253,0,35627,Medium
1,0.12066110076722603,0,35607,Healthy
1,0.08707735593194371,0,35606,Medium
1,0.19317941864556026,0,35600,Medium
1,0.006328509997175047,0,35594,Medium
1,0.10962693307266719,0,35593,Medium
1,0.05571750922215063,0,35578,Low
1,0.17488926381907594,0,35577,Low
1,0.1722117634948354,0,35575,Medium
1,0.13471639708408284,0,35569,Medium
